Filtered Data
44.905657505736485
45.07843829980741
45.243022552166735
45.397329596084916
45.539290733047004
45.66690033068207
45.77827415862685
45.87171486278655
45.94578106831682
45.999353457250045
46.031690759435755
46.04247097285663
46.031816053054754
46.000299665202284
45.94893749276105
45.87915987860049
45.79276828468262
45.69187921419394
45.57886026758082
45.45626241892146
45.32675109184077
45.193037269721465
45.05780936581645
44.923666768192106
44.79305624778227
44.66821223348817
44.55110133590945
44.443371278029815
44.346305392814244
44.26078562902539
44.187268187582966
44.12577568588125
44.07590832581097
44.036874582473885
44.00754024924887
43.9864937257686
43.97212465100259
43.96271148202965
43.95651167035049
43.951847135437326
43.947178842003105
43.94116695682137
43.932715776519416
43.921004233032356
43.905503187601
43.885980546109955
43.86249522494154
43.83538156668477
43.80522668565001
43.77284348230749
43.73924089844071
43.70559092139948
43.67319057170928
43.643417597338875
43.61768011701393
43.59736177915835
43.58376474688801
43.5780532893627
43.581201250892796
43.59394702168651
43.61675917689099
43.64981426752071
43.69298615668136
43.745845365117674
43.80766770601235
43.877452906787134
43.95395422774218
44.03571876534213
44.12113630585545
44.20849375855125
44.296032749598396
44.382009263992494
44.464755344663594
44.54274294766154
44.6146487631803
44.67941664175666
44.7363122381681
44.784963562706004
44.825381939770494
44.85796039341182
44.883449654666094
44.902914403055064
44.91767354533279
44.929228831528626
44.939186546260146
44.94917768761774
44.96078265571665
44.97546603276149
44.99452489267112
45.019051088616436
45.04990584194259
45.087704436580566
45.132809260925875
45.18533003258436
45.24513058343333
45.31184200275056
45.38488200836212
45.463480148614295
45.54670814973329
45.63351457986048
45.722762862573276
45.81327144836425
45.90385490184307
45.99336504078194
46.08073161275896
46.16500147545838
46.24537394651284
46.32122915993753
46.39214695995238
46.45791572720317
46.518532153756354
46.574193409625465
46.625282681657964
46.67234836465178
46.71607645442915
46.757255270181716
46.7967322307627
46.835364262455826
46.873965763679
46.91325967972558
46.95383736075498
46.99613150350509
47.04040420749283
47.08674982416882
47.135110491018274
47.18530130354497
47.23704209941968
47.28999357416867
47.34379587535247
47.39810700444622
47.452636980166346
47.507173385367125
47.56159510298355
47.61587294295122
47.670057721812775
47.72425790018688
47.77861007929097
47.833246553901134
47.888264348520465
47.94369902163856
47.999504077852706
48.0555342707572
48.11152964807723
48.167097300564535
48.22168920879998
48.27457692646527
48.32482656036427
48.37127985262196
48.41254827811465
48.447026356258206
48.47292796900879
48.48834619046267
48.49133379382293
48.479998619793086
48.45260576835984
48.40767766743823
48.34408350752353
48.261110716156146
48.15851282253601
48.03653049869127
47.89588548499121
47.73774948359515
47.56369139044145
47.37560710170595
47.17563750446088
46.966081941754226
46.74931524166639
46.52771569834872
46.30360959987665
46.079235433359685
45.85672800285773
45.638119996556576
45.42535667852617
45.22031846853852
45.02484602295404
44.84076268784538
44.669889341338646
44.51404658624247
44.375039814556935
44.25462485460668
44.15445559082175
44.076018612149845
44.02056221442417
43.989027734786674
43.98199043976989
43.99961524664448
44.04163035704782
44.107320525600414
44.19554092598077
44.30475119379289
44.433067072963915
44.57832552582542
44.738159143779676
44.91007648885314
45.091545237335914
45.28007419525775
45.473289058176874
45.66899634802742
45.86523094247055
46.060284461743464
46.252713376913626
46.44132685128695
46.62515600890513
46.80340924342503
46.975421327823746
47.14060546752549
47.29841621208902
47.4483281063256
47.58983134789589
47.722442567080954
47.845726896675096
47.95932677266161
48.062992918926845
48.15661345783168
48.24023793087275
48.314093846143955
48.37859393064418
48.43433285182131
48.48207323661002
48.522722124074235
48.55729962946424
48.586901212545364
48.61265446303809
48.635671824475615
48.65700206601321
48.6775846912078
48.69821217476632
48.719504480740014
48.74189843399524
48.76565167428496
48.79085821113973
48.8174707462983
48.845324300345375
48.87415664517116
48.90362347470632
48.933309095131975
48.96273534410616
